post_id,company,created_time,updated_time,message,shares_count,comments_count,reactions_count,like_count,love_count,haha_count,wow_count,sad_count,angry_count
828739300530904_5811564898914961,Home Lands,2021-07-18T06:03:42+0000,2021-07-18T06:03:42+0000,launch of Santorini Resort Apartments and Residencies Negombo by Homelands,1,1,24,24,0,0,0,0,0
828739300530904_5802944983110286,Home Lands,2021-07-16T10:28:57+0000,2022-02-16T16:11:44+0000,Something amazing is around the corner! Homelands Skyline introduces CANTERBURY APARTMENTS and VILLAS - Piliyandala - Kahathuduwa. Making you a proud owner of an exclusive home.,5,3,20,20,0,0,0,0,0
828739300530904_5797592260312225,Home Lands,2021-07-15T08:55:06+0000,2021-07-17T05:54:39+0000,"Enjoy community living at its best, with luxurious amenities to ensure comfort and convenience! South Asia’s 1st Victorian Style Golf Resort Apartments, “Canterbury Golf Resort Apartments & Residencies” Piliyandala - Kahathuduwa By Home Lands. Model Apartment Ready For Your Inspection. Call Us Now 071 0 444 111 Features _ Living & Dining _ Lobby _ Pantry _ 3 Bedrooms 2 Bathrooms _ Maid's Room & Toilet _ Balconies _ One Parking Lot __ A New Way Of Living Combined With Golf & Health Care __ Common Features __ Nine Hole Golf Course __ 05 Minutes To Southern Expressway __ 20 Minutes To Colombo City Limits __ 4 Way Lanes Up To Colombo City Limits __ Victorian Style Architecture __ Pet Friendly __ Free Tree Plantation __ MANY MORE ACTIVITIES Interest Free Payment Plan Loan Facility Can Be Arranged Up To 70% More Details - 071 0 444 111 Interest-Free Payment Plan www.homelandsskyline.lk",,1,11,10,1,0,0,0,0
828739300530904_5792024530868998,Home Lands,2021-07-14T04:38:00+0000,2021-07-14T04:38:00+0000,"At Homelands Skyline, we choose to concentrate on the customer instead of focusing on the competition. Here is what our customers have to say!",1,1,7,7,0,0,0,0,0
828739300530904_5788412581230193,Home Lands,2021-07-13T11:18:56+0000,2021-07-19T13:38:03+0000,____ _____ ____ _________ __ ___ ______ _______ _______ !!,124,7,2772,2725,45,0,1,0,1
828739300530904_5787625987975519,Home Lands,2021-07-13T07:12:48+0000,2021-07-13T16:16:43+0000,"Homelands Skyline is proud to announce that 90% of the Canterbury Garden Apartments are sold out! Now is your time to invest and live your life the ""resort way"" at Canterbury Golf Resort Apartments in Piliyandala - Kahathuduwa.  Canterbury Golf Resort Apartments - Kahathuduwa - Piliyandala giving you an iconic ""Golf Resort"" living experience.",,1,27,27,0,0,0,0,0
828739300530904_5783030171768434,Home Lands,2021-07-12T07:52:05+0000,2021-07-12T07:52:05+0000,Home Lands Skyline is proud to introduce Santorini Resort Apartments and Residencies -  Negombo: Sri Lanka’s first Theme Park Styled Resort Apartments and Residencies structurally and exquisitely designed with Greek styled architecture and 50+ facilities which include: -        9 theme parks -        Coffee shop -        Supermarket -        Food court  -        On call ambulance -        Children’s play area and many more! Santorini Apartments starting from 12.9 Million upwards. Call us now on 070 6 252 252  for more information.  www.homelandsskyline.lk 3D Walkthrough https://youtu.be/PtpuByGzFlk,1,0,11,9,2,0,0,0,0
828739300530904_5773114709426647,Home Lands,2021-07-10T04:03:46+0000,2021-07-10T04:03:46+0000,_______ ___ _____ ________ ______ ____ ____ ____ _____ _____ _______ ___ _____ __ ___ ______ ________ __________. COVID-19 ______!,1,0,2,2,0,0,0,0,0
828739300530904_5769199693151482,Home Lands,2021-07-09T08:10:30+0000,2021-07-09T10:15:31+0000,"Enjoy community living at its best, with luxurious amenities to ensure comfort and convenience! South Asia’s 1st Victorian Style Golf Resort Apartments, “Canterbury Golf Resort Apartments & Residencies” Piliyandala - Kahathuduwa By Home Lands. Model Apartment Ready For Your Inspection. Call Us Now 071 0 444 111 Features _ Living & Dining _ Lobby _ Pantry _ 3 Bedrooms 2 Bathrooms _ Maid's Room & Toilet _ Balconies _ One Parking Lot __ A New Way Of Living Combined With Golf & Health Care __ Common Features __ Nine Hole Golf Course __ 05 Minutes To Southern Expressway __ 20 Minutes To Colombo City Limits __ 4 Way Lanes Up To Colombo City Limits __ Victorian Style Architecture __ Pet Friendly __ Free Tree Plantation __ MANY MORE ACTIVITIES Interest Free Payment Plan Loan Facility Can Be Arranged Up To 70% More Details - 071 0 444 111 Interest-Free Payment Plan www.homelandsskyline.lk",,0,18,17,1,0,0,0,0
828739300530904_5758921877512597,Home Lands,2021-07-07T04:31:42+0000,2021-09-06T04:08:28+0000,Home Lands Skyline is proud to introduce Santorini Resort Apartments and Residencies -  Negombo: Sri Lanka’s first Theme Park Styled Resort Apartments and Residencies structurally and exquisitely designed with Greek styled architecture and 50+ facilities which include: -        9 theme parks -        Coffee shop -        Supermarket -        Food court  -        On call ambulance -        Children’s play area and many more! Santorini Apartments starting from 12.9 Million upwards. Call us now on 070 6 252 252  for more information.  www.homelandsskyline.lk 3D Walkthrough https://youtu.be/PtpuByGzFlk,109,27,1883,1742,131,7,2,1,0
828739300530904_5750478815023570,Home Lands,2021-07-05T09:42:55+0000,2021-07-05T09:42:55+0000,Home Lands Skyline is proud to introduce Santorini Resort Apartments and Residencies -  Negombo: Sri Lanka’s first Theme Park Styled Resort Apartments and Residencies structurally and exquisitely designed with Greek styled architecture and 50+ facilities which include: -        9 theme parks -        Coffee shop -        Supermarket -        Food court  -        On call ambulance -        Children’s play area and many more! Santorini Apartments starting from 12.9 Million upwards. Call us now on 070 6 252 252  for more information.  www.homelandsskyline.lk 3D Walkthrough https://youtu.be/PtpuByGzFlk,2,0,6,6,0,0,0,0,0
828739300530904_5749318361806282,Home Lands,2021-07-05T03:11:18+0000,2021-07-05T03:11:18+0000,_______ ___ _____ ________ ______ ____ ____ ____ _____ _____ _______ ___ _____ __ ___ ______ ________ __________. COVID-19 ______!,,0,5,5,0,0,0,0,0
828739300530904_5741150255956426,Home Lands,2021-07-03T08:28:41+0000,2021-07-05T16:38:32+0000,"Enjoy community living at its best, with luxurious amenities to ensure comfort and convenience! South Asia’s 1st Victorian Style Golf Resort Apartments, “Canterbury Golf Resort Apartments & Residencies” Piliyandala - Kahathuduwa By Home Lands. Model Apartment Ready For Your Inspection. Call Us Now 071 0 444 111 Features _ Living & Dining _ Lobby _ Pantry _ 3 Bedrooms 2 Bathrooms _ Maid's Room & Toilet _ Balconies _ One Parking Lot __ A New Way Of Living Combined With Golf & Health Care __ Common Features __ Nine Hole Golf Course __ 05 Minutes To Southern Expressway __ 20 Minutes To Colombo City Limits __ 4 Way Lanes Up To Colombo City Limits __ Victorian Style Architecture __ Pet Friendly __ Free Tree Plantation __ MANY MORE ACTIVITIES Interest Free Payment Plan Loan Facility Can Be Arranged Up To 70% More Details - 071 0 444 111 Interest-Free Payment Plan",,2,17,16,1,0,0,0,0
828739300530904_5741018229302962,Home Lands,2021-07-03T07:43:23+0000,2021-07-03T07:43:23+0000,Plastic pollution-free world is not a choice but a commitment to life - a commitment to the next generation,,0,6,5,0,0,0,0,1
828739300530904_5736052246466227,Home Lands,2021-07-02T05:55:40+0000,2021-07-02T05:55:40+0000,Home Lands Skyline is proud to introduce Santorini Resort Apartments and Residencies -  Negombo: Sri Lanka’s first Theme Park Styled Resort Apartments and Residencies structurally and exquisitely designed with Greek styled architecture and 50+ facilities which include: -        9 theme parks -        Coffee shop -        Supermarket -        Food court  -        On call ambulance -        Children’s play area and many more! Santorini Apartments starting from 12.9 Million upwards. Call us now on 070 6 252 252  for more information.  www.homelandsskyline.lk 3D Walkthrough https://youtu.be/PtpuByGzFlk,,1,16,16,0,0,0,0,0
828739300530904_6027726967298752,Home Lands,2021-08-30T02:50:09+0000,2021-09-02T10:10:20+0000,Interested in viewing one of our projects but can't due to travel restrictions?  Worry no more! Take a stroll through our model houses and apartments from the comfort and safety of your home with our VR tour today!  Experience Canterbury Golf Resort Apartment & Residencies  Model House - https://tinyurl.com/ygqkodxv,1,0,9,8,1,0,0,0,0
828739300530904_6018722271532555,Home Lands,2021-08-28T08:12:23+0000,2021-08-28T08:12:23+0000,Choosing to invest in one of Sri Lanka’s luxury properties is a gateway to experiencing intense luxury with some enticing beauty and relaxation.   Read more here - https://www.homelandsskyline.lk/where-to-invest-in-a-home-if-you-enjoy-peace-of-mind-and-convenience/,,0,10,10,0,0,0,0,0
828739300530904_6018228324915283,Home Lands,2021-08-28T05:45:12+0000,2021-09-06T03:59:05+0000,"_____ _______ ________ ! _______ ______ _________ ______ _____ __________ _________ _____ ______ Elixia 3CS __ ___ ______ _____. ____________ ____  _______ ____ ______ _______  _________ ______ _____  ___ _________ ___  ____ ____ __ _______ _____ _________. _ ________ ____  _ ___ _____ __________  _ ______ ____  _ ____ _____ ____  _ _______ __________  _ __________ ____  _ ______ _______  _ ______ ________  _ ATM _______ __ ____ ____ __ ______   ______ __________ _____, CINEC ______  , Horizon __________ _____ ______ ______ ______ ___ ___  ____ _______ _______ _____ ________ ___ ________ ______ __.  ____ _______ ______ _______ ______ 70% _____ _____ __ _______  ____ ______ _____ _____ ___ 23__ ____ ___ ______ __ 071 1 777 999",6,2,43,42,1,0,0,0,0
828739300530904_6007722785965837,Home Lands,2021-08-26T04:44:01+0000,2021-08-26T04:44:01+0000,"______ ____ ______ _____ _____ ___________ ____ ___ _______ ________. _ _______ Homelands Skyline ___ __ ______ _________ __________ ___ _______ ______ _______ , _____ ______ ________ ______ __ ___ Theme Park Styled Resort Apartments and Residencies __ ___ ____________.  _ Theme Park 9__ _ ______ _______ _ ______ ________ _ ___ _______ _______ _ ______ ____   __ ____ 50__ ____ ____ __ _______ _____ _______ __ _____ ___________ _____ ______ _____ _______ _____ __. __ _____ _____ ____ ______ ___ ___ ______ __ 070 6 252 252  _______ ______ 13.9___ ____",1,0,33,32,1,0,0,0,0
828739300530904_6002478059823643,Home Lands,2021-08-25T04:13:46+0000,2021-08-31T04:20:46+0000,"___________ ___ ___________ Covid 19  ______! * ___ ____ ____, ______ __ Alcohol _____ ______ ____ ____________     ______ * _______, ________ _______ _______ _____ ________ ____ __ ____     _____ ______ * ___ __ ___ ____ 2____ _____ _______ * ___ ____ _______ * _____ ______ ________ _______ * ____ __________ _____ ______ ______ ________ ________ _____ * ___ _____ ______ ____ ___ _____ _____ _______ * ____ ______ ________ ______ _______ * __ _______ Covid 19 _____ ______ ______ ___ _____ ___    ______ ______ _____",1065,252,15593,15377,163,22,8,21,2
828739300530904_5997419623662820,Home Lands,2021-08-24T05:21:34+0000,2021-08-24T05:21:34+0000,Interested in viewing one of our projects but can't due to travel restrictions?  Worry no more! Take a stroll through our model houses and apartments from the comfort and safety of your home with our VR tour today!  Experience Santorini Model Apartment - https://tinyurl.com/yfzl7bvr,1,0,11,11,0,0,0,0,0
828739300530904_5993814150690034,Home Lands,2021-08-23T12:38:00+0000,2021-09-08T14:15:54+0000,"______ ____ ______ _____ _____ ___________ ____ ___ _______ ________. _ _______ Homelands Skyline ___ __ ______ _________ __________ ___ _______ ______ _______ , _____ ______ ________ ______ __ ___ Theme Park Styled Resort Apartments and Residencies __ ___ ____________. * Theme Park 9__ * ______ _______ * ______ ________ * ___ _______ _______ * ______ ____  __ ____ 50__ ____ ____ __ _______ _____ _______ __ ___________ _____ ______ _____ _______ _____ __. __ _____ _____ ____ ______ ___ ___ ______ 070 6 252 252  _______ ______ 13.9___ ____",1,1,28,28,0,0,0,0,0
828739300530904_5992207987517317,Home Lands,2021-08-23T04:43:30+0000,2021-08-30T13:33:41+0000,Home Lands Skyline is proud to introduce Santorini Resort Apartments and Residencies -  Negombo: Sri Lanka’s first Theme Park Styled Resort Apartments and Residencies structurally and exquisitely designed with Greek styled architecture and 50+ facilities which include: -        9 theme parks -        Coffee shop -        Supermarket -        Food court  -        On call ambulance -        Children’s play area and many more! Santorini Apartments starting from 13.9 Million upwards. Feel Free To Contact Us on 0706 252 252 or Whatsapp on 0710299444 www.homelandsskyline.lk 3D Walkthrough https://youtu.be/PtpuByGzFlk,110,5,1494,1451,41,2,0,0,0
828739300530904_5984523234952459,Home Lands,2021-08-22T00:30:42+0000,2021-08-22T09:46:22+0000,_____ ______ _____ ____ ___________ ______ _____ _______ _____ ___________ ____ ______ ______ ____ ________ ______ _____ _____ ______ _____ ___ __ _____ ____.   _____ _________ ______ __ _____ ___ _____ ___ ____ __ _______ ______ ______! ______ ______! ______ ______ !,4,1,37,35,2,0,0,0,0
828739300530904_5984143011657148,Home Lands,2021-08-21T13:54:32+0000,2021-08-21T13:54:32+0000,Home Lands Skyline is proud to introduce Santorini Resort Apartments and Residencies -  Negombo: Sri Lanka’s first Theme Park Styled Resort Apartments and Residencies structurally and exquisitely designed with Greek styled architecture and 50+ facilities which include: -        9 theme parks -        Coffee shop -        Supermarket -        Food court  -        On call ambulance -        Children’s play area and many more! Santorini Apartments starting from 13.9 Million upwards. Call us now on 070 6 252 252  for more information.  www.homelandsskyline.lk 3D Walkthrough https://youtu.be/PtpuByGzFlk,1,0,22,22,0,0,0,0,0
828739300530904_5972202346184548,Home Lands,2021-08-19T07:10:59+0000,2022-02-05T10:50:54+0000,____________ ___ _______ _______ ____ _____ _____ _______ ______ __ ___ ______ _______ ____ _____ _________ _______ __________ ____. ______ _____ _____ _____ ___ _______ ____. ___ ______ 071 0 444 111,2,3,27,25,1,0,1,0,0
828739300530904_5956360067768776,Home Lands,2021-08-16T05:19:17+0000,2021-08-16T05:19:17+0000,Homelands Skyline is proud to announce the launch of the 2nd phase of Canterbury Residencies - CANTERBURY GOLF VILLAS - Piliyandala Kahathuduwa - the most STYLISH residential development in Sri Lanka. These modern villas are designed by renowned architect Mr. Philip Weeraratne and offer a 9-hole Golf Course and world class amenities to its residents. Facilities include: - Spa - Tennis / Basketball court -  Charging point - Gym - Restaurant - Generator facility for common services 3BR & 4BR Villas starting from LKR 25.8 million Call us on 071 0 444 111 for more information  www.homelandsskyline.lk,,2,21,21,0,0,0,0,0
828739300530904_5936116136459836,Home Lands,2021-08-12T07:00:01+0000,2021-08-12T09:39:30+0000,Canterbury Villas ______ ___ _______ ______ ______ _______ ______ ___ ______ ___ _______ __ ___ ___ Homelands Skyline __ ___ _________ ____ _____ __________ __ ___ ___ ____________.___ ______ ___ __ _____ ________ ___ ___ ____,8,0,52,50,1,0,1,0,0
828739300530904_5930467040358079,Home Lands,2021-08-11T04:14:45+0000,2021-08-11T04:14:45+0000,____________ ___ _______ _______ ____ _____ _____ _______ ______ __ ___ ______ _______ ____ _____ _________ _______ __________ ____. ______ _____ _____ _____ ___ _______ ____. ___ ______ 071 0 444 111 High end upgrades constructed with high quality material ensuring that every detail is carefully selected and quality crafted. Canterbury apartments: A chance to invest in resort concept apartment that you don't want to miss. Limited apartments available! Call today and make a reservation 071 0 444 111,,2,15,15,0,0,0,0,0
828739300530904_5926347497436700,Home Lands,2021-08-10T09:37:57+0000,2021-08-11T01:24:23+0000,"Homelands Skyline has announced the launch of Phase II of the Canterbury Golf Resort Apartments and Residency project, which is currently the largest residential development project in Sri Lanka consisting of 1200 residential units, spread across 55 acres in Piliyandala – Kahathuduwa. The latest additions to the project include 240 new apartments that make up the Canterbury Lexus Golf Resort Apartments and 158 Canterbury Golf Villas complete with an individual swimming pool and is masterfully designed by renowned architect, Phillip Weeraratne which perfectly encapsulate the Homelands Skyline luxury living experience.",1,1,437,435,2,0,0,0,0
828739300530904_5925158890888894,Home Lands,2021-08-10T03:35:31+0000,2021-09-06T04:00:36+0000,__ __________ __________ ___________ ____ _____ ______ Elixia 3CS ___ ____. ____ ______ _____ _____ ___ 23__ ____. ______ _____ ____ ___ ______ _____. _____ ____ ______,4,5,25,25,0,0,0,0,0
828739300530904_5921260904612026,Home Lands,2021-08-09T09:49:42+0000,2021-08-09T09:49:42+0000,Homelands Skyline is proud to announce the launch of the 2nd phase of Canterbury Residencies - CANTERBURY GOLF VILLAS - Piliyandala Kahathuduwa - the most STYLISH residential development in Sri Lanka. These modern villas are designed by renowned architect Mr. Philip Weeraratne and offer a 9-hole Golf Course and world class amenities to its residents. Facilities include: - Spa - Tennis / Basketball court -  Charging point - Gym - Restaurant - Generator facility for common services 3BR & 4BR Villas starting from LKR 25.8 million Call us on 071 0 444 111 for more information  www.homelandsskyline.lk,3,0,16,15,0,0,1,0,0
828739300530904_5919872528084197,Home Lands,2021-08-09T02:51:14+0000,2021-08-09T16:12:19+0000,HOME LANDS was recognized as the Most Preferred Brand in the Residential Real Estate Sector in Sri Lanka as per the recent brand health survey conducted by RIU. Read more:  Daily FT: https://www.ft.lk/propertyconstruction/Top-real-estate-developers-identified-in-new-RIU-brand-survey/10516-720952#.YQEBSEPzzc8.whatsapp The Island: https://island.lk/top-real-estate-developers-identified-in-new-riu-brand-heath-survey/ Lanka Business Online: https://www.lankabusinessonline.com/top-real-estate-developers-identified-in-new-brand-health-survey-2021/,,2,5,5,0,0,0,0,0
828739300530904_5909926552412128,Home Lands,2021-08-07T04:03:13+0000,2021-08-27T07:23:44+0000,"__ ___ __, ___ ___________, ___ _______, ___ ____. __ ___ _____.. ________ ________ ___ ______ 19 _____!  * ___ ____ ____, ______ __ Alcohol _____ ______ ____ ____________ ______ * _______, ________ _______ _______ _____ ________ ____ __ ____ _____ ______ *___ __ ___ ____ 2____ _____ _______ *___ ____ _______ *_____ _____ _ ________ _______ *____ __________ _____ ______ ______ ________ ________ _____ *___ _____ ______ ____ ___ _____ _____ _______ *____ ______ ________ ______ _______",2825,330,10000,9859,127,2,2,10,0
828739300530904_5905092222895561,Home Lands,2021-08-07T02:30:25+0000,2022-07-02T02:36:58+0000,Homelands Skyline is proud to announce the launch of the 2nd phase of Canterbury Residencies - CANTERBURY GOLF VILLAS - Piliyandala Kahathuduwa - the most STYLISH residential development in Sri Lanka. These modern villas are designed by renowned architect Mr. Philip Weeraratne and offer a 9-hole Golf Course and world class amenities to its residents. Facilities include: - Spa - Tennis / Basketball court -  Charging point - Gym - Restaurant - Generator facility for common services 3BR & 4BR Villas starting from LKR 25.8 million Call us on 071 0 444 111 for more information  www.homelandsskyline.lk,62,21,3160,3096,53,5,4,0,2
828739300530904_5905041526233964,Home Lands,2021-08-06T04:54:32+0000,2022-02-16T16:10:46+0000,"Today, the pursuit for a new interpretation of urban tropical living is in the forefront. We master the art of providing the perfect blend between the integral part of landscape and indoor and outdoor spaces which is the core of the island's vernacular style.  These homes are designed to retain the privacy of the family, having strategically placed service spaces gearing the household to be managed in an uninterrupted manner. The living room, dining room and pantry are designed in an open plan concept to create larger volumes of space. These are a few among many other factors involved in the intensive design thinking process that we undergo.  The design takes a modern spin while being inspired by the traditional villas of Sri Lanka and contextually responsive in creating a series of homes.",4,4,980,971,8,0,0,0,1
828739300530904_5900585820012868,Home Lands,2021-08-06T02:30:04+0000,2021-08-18T16:26:40+0000,Homelands Skyline is proud to announce the launch of the 2nd phase of Canterbury Residencies - CANTERBURY GOLF VILLAS - Piliyandala Kahathuduwa - the most STYLISH residential development in Sri Lanka. These modern villas are designed by renowned architect Mr. Philip Weeraratne and offer a 9-hole Golf Course and world class amenities to its residents. Facilities include: - Spa - Tennis / Basketball court -  Charging point - Gym - Restaurant - Generator facility for common services 3BR & 4BR Villas starting from LKR 25.8 million Call us on 071 0 444 111 for more information  www.homelandsskyline.lk,10,1,47,45,2,0,0,0,0
828739300530904_5899679813436802,Home Lands,2021-08-05T03:34:36+0000,2021-08-09T16:26:31+0000,Homelands Skyline is proud to announce the launch of the 2nd phase of Canterbury Residencies - CANTERBURY GOLF VILLAS - Piliyandala Kahathuduwa - the most STYLISH residential development in Sri Lanka. These modern villas are designed by renowned architect Mr. Philip Weeraratne and offers a 9-hole Golf Course and world class amenities to its residents. Facilities include: - Spa - Tennis / Basketball court -  Charging point - Gym - Restaurant - Generator facility for common services 3BR & 4BR Villas starting from LKR 25.8 million Call us on 071 0 444 111 for more information  www.homelandsskyline.lk,1,1,16,16,0,0,0,0,0
828739300530904_5883216181749832,Home Lands,2021-08-01T18:24:15+0000,2021-08-02T02:23:23+0000,"___ ___ _____ _______, ______ ________ ____ ___ _______, Homelands __ Homelands skyline _____ ________ ________ ___ _____ ____ ____ _____ _______ ____ ___. ____ __ 20__ ___ ________ __ ________ ______ __ ____ ____ ______ ________.",2,1,17,16,0,0,0,0,1
828739300530904_6197580783646702,Home Lands,2021-09-30T03:40:54+0000,2021-09-30T03:45:32+0000,Homelands Skyline is proud to announce the launch of the 2nd phase of Canterbury Residencies - CANTERBURY GOLF VILLAS - Piliyandala Kahathuduwa - the most STYLISH residential development in Sri Lanka. These modern villas are designed by renowned architect Mr. Philip Weeraratne and offer a 9-hole Golf Course and world class amenities to its residents. Facilities include: - Spa - Tennis / Basketball court -  Charging point - Gym - Restaurant - Generator facility for common services 3BR & 4BR Villas starting from LKR 25.8 million Call us on 071 0 444 111 for more information  www.homelandsskyline.lk,,2,10,10,0,0,0,0,0
828739300530904_6193172714087509,Home Lands,2021-09-29T09:51:55+0000,2021-09-29T09:51:55+0000,Home Lands Skyline is proud to introduce Santorini Resort Apartments and Residencies -  Negombo: Sri Lanka’s first Theme Park Styled Resort Apartments and Residencies structurally and exquisitely designed with Greek styled architecture and 50+ facilities which include: -        9 theme parks -        Coffee shop -        Supermarket -        Food court  -        On call ambulance -        Children’s play area and many more! Santorini Apartments starting from 14.5 Million upwards. Feel Free To Contact Us on 0706 252 252 or Whatsapp on 0710299444 www.homelandsskyline.lk 3D Walkthrough https://youtu.be/PtpuByGzFlk,,0,9,9,0,0,0,0,0
828739300530904_6180695202001927,Home Lands,2021-09-27T03:45:46+0000,2021-09-27T03:45:46+0000,"Enjoy community living at its best, with luxurious amenities to ensure comfort and convenience! South Asia’s 1st Victorian Style Golf Resort Apartments, “Canterbury Golf Resort Apartments & Residencies” Piliyandala - Kahathuduwa By Home Lands. Model Apartment Ready For Your Inspection. Call Us Now 071 0 444 111 Features _ Living & Dining _ Lobby _ Pantry _ 3 Bedrooms 2 Bathrooms _ Maid's Room & Toilet _ Balconies _ One Parking Lot __ A New Way Of Living Combined With Golf & Health Care __ Common Features __ Nine Hole Golf Course __ 05 Minutes To Southern Expressway __ 20 Minutes To Colombo City Limits __ 4 Way Lanes Up To Colombo City Limits __ Victorian Style Architecture __ Pet Friendly __ Free Tree Plantation __ MANY MORE ACTIVITIES Interest Free Payment Plan Loan Facility Can Be Arranged Up To 70% More Details - 071 0 444 111 Interest-Free Payment Plan www.homelandsskyline.lk",,0,8,8,0,0,0,0,0
828739300530904_6169616339776480,Home Lands,2021-09-25T03:59:31+0000,2021-10-02T06:21:15+0000,"Elixia's 3C's Skyline Apartments – Malabe is almost sold out! Just 23 units left! Elixia 3C's brings you comfort, convenience and connectivity with modern amenities in a prestigious location!  More Details - 071 1 777 999 Facilities _ Pool _ Gym _ Tennis Court _ Basket Ball Court _ Spa _ Salon _ Restaurant _ Mini Market _ Party Lawn _ ATM _ & Many More...  Common Features __ Situated Inside The IT Zone __ Malabe Areas Land Value Appreciation Calculated At 300% In 5 Years. – JLL Sri Lanka __ Walking Distance To Proposed LRT System __ Walking Distance To Outer Circular Expressway __ Walking Distance To Dr. Nevil Fernando Hospital __ Walking Distance To CINEC And Horizon International School  Interest-Free Payment Plan Price Starting From 17.5M Loan Facility Can Be Arranged Up To 80% More Details - 071 1 777 999",4,3,21,20,1,0,0,0,0
828739300530904_6164327120305402,Home Lands,2021-09-24T07:14:16+0000,2021-09-24T09:31:41+0000,Homelands Skyline is proud to announce the launch of the 2nd phase of Canterbury Residencies - CANTERBURY GOLF VILLAS - Piliyandala Kahathuduwa - the most STYLISH residential development in Sri Lanka. These modern villas are designed by renowned architect Mr. Philip Weeraratne and offer a 9-hole Golf Course and world class amenities to its residents. Facilities include: - Spa - Tennis / Basketball court -  Charging point - Gym - Restaurant - Generator facility for common services 3BR & 4BR Villas starting from LKR 25.8 million Call us on 071 0 444 111 for more information  www.homelandsskyline.lk,2,1,13,10,3,0,0,0,0
828739300530904_6157690624302385,Home Lands,2021-09-23T04:19:19+0000,2021-09-23T04:19:19+0000,Home Lands Skyline is proud to introduce Santorini Resort Apartments and Residencies -  Negombo: Sri Lanka’s first Theme Park Styled Resort Apartments and Residencies structurally and exquisitely designed with Greek styled architecture and 50+ facilities which include: -        9 theme parks -        Coffee shop -        Supermarket -        Food court  -        On call ambulance -        Children’s play area and many more! Santorini Apartments starting from 14.5 Million upwards. Feel Free To Contact Us on 0706 252 252 or Whatsapp on 0710299444 www.homelandsskyline.lk 3D Walkthrough https://youtu.be/PtpuByGzFlk,2,0,13,13,0,0,0,0,0
828739300530904_6151719068232874,Home Lands,2021-09-22T04:22:34+0000,2021-09-22T04:22:34+0000,Home Lands Skyline is proud to introduce Santorini Resort Apartments and Residencies -  Negombo: Sri Lanka’s first Theme Park Styled Resort Apartments and Residencies structurally and exquisitely designed with Greek styled architecture and 50+ facilities which include: -        9 theme parks -        Coffee shop -        Supermarket -        Food court  -        On call ambulance -        Children’s play area and many more! Santorini Apartments starting from 14.5 Million upwards. Feel Free To Contact Us on 0706 252 252 or Whatsapp on 0710299444 www.homelandsskyline.lk 3D Walkthrough https://youtu.be/PtpuByGzFlk,,0,6,6,0,0,0,0,0
828739300530904_6146091528795628,Home Lands,2021-09-21T04:37:17+0000,2021-09-21T04:37:17+0000,Home Lands Skyline is proud to introduce Santorini Resort Apartments and Residencies -  Negombo: Sri Lanka’s first Theme Park Styled Resort Apartments and Residencies structurally and exquisitely designed with Greek styled architecture and 50+ facilities which include: -        9 theme parks -        Coffee shop -        Supermarket -        Food court  -        On call ambulance -        Children’s play area and many more! Santorini Apartments starting from 14.5 Million upwards. Feel Free To Contact Us on 0706 252 252 or Whatsapp on 0710299444 www.homelandsskyline.lk 3D Walkthrough https://youtu.be/PtpuByGzFlk,,0,10,9,1,0,0,0,0
828739300530904_6118744321530349,Home Lands,2021-09-16T06:09:06+0000,2021-09-16T08:01:31+0000,"Enjoy community living at its best, with luxurious amenities to ensure comfort and convenience! South Asia’s 1st Victorian Style Golf Resort Apartments, “Canterbury Golf Resort Apartments & Residencies” Piliyandala - Kahathuduwa By Home Lands. Model Apartment Ready For Your Inspection. Call Us Now 071 0 444 111 Features _ Living & Dining _ Lobby _ Pantry _ 3 Bedrooms 2 Bathrooms _ Maid's Room & Toilet _ Balconies _ One Parking Lot __ A New Way Of Living Combined With Golf & Health Care __ Common Features __ Nine Hole Golf Course __ 05 Minutes To Southern Expressway __ 20 Minutes To Colombo City Limits __ 4 Way Lanes Up To Colombo City Limits __ Victorian Style Architecture __ Pet Friendly __ Free Tree Plantation __ MANY MORE ACTIVITIES Interest Free Payment Plan Loan Facility Can Be Arranged Up To 70% More Details - 071 0 444 111 Interest-Free Payment Plan www.homelandsskyline.lk",1,1,12,12,0,0,0,0,0
828739300530904_6113464452058336,Home Lands,2021-09-15T06:43:08+0000,2022-02-05T10:49:11+0000,Home Lands Skyline is proud to introduce Santorini Resort Apartments and Residencies -  Negombo: Sri Lanka’s first Theme Park Styled Resort Apartments and Residencies structurally and exquisitely designed with Greek styled architecture and 50+ facilities which include: -        9 theme parks -        Coffee shop -        Supermarket -        Food court  -        On call ambulance -        Children’s play area and many more! Santorini Apartments starting from 14.5 Million upwards. Feel Free To Contact Us on 0706 252 252 or Whatsapp on 0710299444 www.homelandsskyline.lk 3D Walkthrough https://youtu.be/PtpuByGzFlk,,2,12,12,0,0,0,0,0
